[2024-03-13 09:40:25,999][12256] Saving configuration to /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/config.json...
[2024-03-13 16:48:18,276][12256] Avg episode reward: [(0, '0.819')]
[2024-03-13 16:48:23,276][12256] Fps is (10 sec: 65535.5, 60 sec: 72089.5, 300 sec: 75088.7). Total num frames: 1932656640. Throughput: 0: 74346.6. Samples: 1933826100. Policy #0 lag: (min: 0.0, avg: 11.3, max: 25.0)
[2024-03-13 16:48:23,277][12256] Avg episode reward: [(0, '0.582')]
[2024-03-13 16:48:23,288][12462] Saving /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000014745_1932656640.pth...
[2024-03-13 16:48:23,387][12462] Removing /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000014608_1914699776.pth
[2024-03-13 16:48:28,276][12256] Fps is (10 sec: 52428.7, 60 sec: 72089.7, 300 sec: 74200.1). Total num frames: 1932918784. Throughput: 0: 74069.1. Samples: 1934272700. Policy #0 lag: (min: 0.0, avg: 9.9, max: 24.0)
[2024-03-13 16:48:28,276][12256] Avg episode reward: [(0, '1.261')]
[2024-03-13 16:48:32,894][12483] Updated weights for policy 0, policy_version 14750 (0.0009)
[2024-03-13 16:48:33,276][12256] Fps is (10 sec: 65536.2, 60 sec: 72089.6, 300 sec: 74200.1). Total num frames: 1933312000. Throughput: 0: 73920.1. Samples: 1934729800. Policy #0 lag: (min: 0.0, avg: 9.9, max: 24.0)
[2024-03-13 16:48:33,276][12256] Avg episode reward: [(0, '0.672')]
[2024-03-13 16:48:38,276][12256] Fps is (10 sec: 78643.4, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1933705216. Throughput: 0: 73982.3. Samples: 1934955000. Policy #0 lag: (min: 0.0, avg: 11.6, max: 31.0)
[2024-03-13 16:48:38,276][12256] Avg episode reward: [(0, '0.712')]
[2024-03-13 16:48:43,276][12256] Fps is (10 sec: 78643.1, 60 sec: 74274.2, 300 sec: 74200.1). Total num frames: 1934098432. Throughput: 0: 74975.5. Samples: 1935422900. Policy #0 lag: (min: 0.0, avg: 11.6, max: 31.0)
[2024-03-13 16:48:43,276][12256] Avg episode reward: [(0, '1.226')]
[2024-03-13 16:48:48,276][12256] Fps is (10 sec: 78642.6, 60 sec: 74274.1, 300 sec: 74644.4). Total num frames: 1934491648. Throughput: 0: 74931.0. Samples: 1935855400. Policy #0 lag: (min: 0.0, avg: 11.6, max: 31.0)
[2024-03-13 16:48:48,277][12256] Avg episode reward: [(0, '1.168')]
[2024-03-13 16:48:48,598][12483] Updated weights for policy 0, policy_version 14760 (0.0009)
[2024-03-13 16:48:53,276][12256] Fps is (10 sec: 78643.4, 60 sec: 72089.6, 300 sec: 75533.0). Total num frames: 1934884864. Throughput: 0: 75002.2. Samples: 1936077400. Policy #0 lag: (min: 0.0, avg: 9.5, max: 23.0)
[2024-03-13 16:48:53,276][12256] Avg episode reward: [(0, '1.028')]
[2024-03-13 16:48:58,276][12256] Fps is (10 sec: 91750.7, 60 sec: 76458.6, 300 sec: 75977.3). Total num frames: 1935409152. Throughput: 0: 73835.4. Samples: 1936486500. Policy #0 lag: (min: 0.0, avg: 9.5, max: 23.0)
[2024-03-13 16:48:58,277][12256] Avg episode reward: [(0, '0.465')]
[2024-03-13 16:49:03,276][12256] Fps is (10 sec: 78643.2, 60 sec: 74274.1, 300 sec: 75533.0). Total num frames: 1935671296. Throughput: 0: 73673.3. Samples: 1936911800. Policy #0 lag: (min: 0.0, avg: 12.3, max: 26.0)
[2024-03-13 16:49:03,276][12256] Avg episode reward: [(0, '1.145')]
[2024-03-13 16:49:05,717][12483] Updated weights for policy 0, policy_version 14770 (0.0009)
[2024-03-13 16:49:08,276][12256] Fps is (10 sec: 65536.4, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1936064512. Throughput: 0: 73504.6. Samples: 1937133800. Policy #0 lag: (min: 0.0, avg: 12.3, max: 26.0)
[2024-03-13 16:49:08,276][12256] Avg episode reward: [(0, '0.532')]
[2024-03-13 16:49:13,277][12256] Fps is (10 sec: 65529.6, 60 sec: 72088.4, 300 sec: 74644.2). Total num frames: 1936326656. Throughput: 0: 73758.4. Samples: 1937591900. Policy #0 lag: (min: 0.0, avg: 9.7, max: 25.0)
[2024-03-13 16:49:13,277][12256] Avg episode reward: [(0, '1.038')]
[2024-03-13 16:49:18,276][12256] Fps is (10 sec: 65535.8, 60 sec: 72089.6, 300 sec: 74644.4). Total num frames: 1936719872. Throughput: 0: 73806.7. Samples: 1938051100. Policy #0 lag: (min: 0.0, avg: 9.7, max: 25.0)
[2024-03-13 16:49:18,276][12256] Avg episode reward: [(0, '1.144')]
[2024-03-13 16:49:23,150][12483] Updated weights for policy 0, policy_version 14780 (0.0013)
[2024-03-13 16:49:23,276][12256] Fps is (10 sec: 91758.8, 60 sec: 76458.6, 300 sec: 75533.0). Total num frames: 1937244160. Throughput: 0: 73982.1. Samples: 1938284200. Policy #0 lag: (min: 0.0, avg: 9.0, max: 20.0)
[2024-03-13 16:49:23,276][12256] Avg episode reward: [(0, '0.417')]
[2024-03-13 16:49:28,276][12256] Fps is (10 sec: 78643.4, 60 sec: 76458.7, 300 sec: 75533.0). Total num frames: 1937506304. Throughput: 0: 74206.8. Samples: 1938762200. Policy #0 lag: (min: 0.0, avg: 9.0, max: 20.0)
[2024-03-13 16:49:28,276][12256] Avg episode reward: [(0, '0.417')]
[2024-03-13 16:49:33,276][12256] Fps is (10 sec: 65536.5, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1937899520. Throughput: 0: 74653.4. Samples: 1939214800. Policy #0 lag: (min: 0.0, avg: 7.9, max: 16.0)
[2024-03-13 16:49:33,276][12256] Avg episode reward: [(0, '0.905')]
[2024-03-13 16:49:38,276][12256] Fps is (10 sec: 65535.5, 60 sec: 74274.0, 300 sec: 74644.4). Total num frames: 1938161664. Throughput: 0: 74822.1. Samples: 1939444400. Policy #0 lag: (min: 0.0, avg: 7.9, max: 16.0)
[2024-03-13 16:49:38,277][12256] Avg episode reward: [(0, '0.835')]
[2024-03-13 16:49:41,515][12483] Updated weights for policy 0, policy_version 14790 (0.0009)
[2024-03-13 16:49:43,276][12256] Fps is (10 sec: 78642.9, 60 sec: 76458.7, 300 sec: 75088.7). Total num frames: 1938685952. Throughput: 0: 75566.7. Samples: 1939887000. Policy #0 lag: (min: 0.0, avg: 7.9, max: 16.0)
[2024-03-13 16:49:43,276][12256] Avg episode reward: [(0, '1.189')]
[2024-03-13 16:49:48,276][12256] Fps is (10 sec: 91750.7, 60 sec: 76458.7, 300 sec: 75533.0). Total num frames: 1939079168. Throughput: 0: 76066.6. Samples: 1940334800. Policy #0 lag: (min: 0.0, avg: 10.0, max: 23.0)
[2024-03-13 16:49:48,276][12256] Avg episode reward: [(0, '0.528')]
[2024-03-13 16:49:53,276][12256] Fps is (10 sec: 78643.0, 60 sec: 76458.6, 300 sec: 75088.7). Total num frames: 1939472384. Throughput: 0: 76091.0. Samples: 1940557900. Policy #0 lag: (min: 0.0, avg: 10.0, max: 23.0)
[2024-03-13 16:49:53,277][12256] Avg episode reward: [(0, '1.026')]
[2024-03-13 16:49:55,385][12483] Updated weights for policy 0, policy_version 14800 (0.0009)
[2024-03-13 16:49:58,276][12256] Fps is (10 sec: 78643.3, 60 sec: 74274.2, 300 sec: 75088.7). Total num frames: 1939865600. Throughput: 0: 75561.6. Samples: 1940992100. Policy #0 lag: (min: 0.0, avg: 10.5, max: 21.0)
[2024-03-13 16:49:58,276][12256] Avg episode reward: [(0, '1.149')]
[2024-03-13 16:50:03,276][12256] Fps is (10 sec: 78643.6, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1940258816. Throughput: 0: 74388.9. Samples: 1941398600. Policy #0 lag: (min: 0.0, avg: 10.5, max: 21.0)
[2024-03-13 16:50:03,276][12256] Avg episode reward: [(0, '1.197')]
[2024-03-13 16:50:08,276][12256] Fps is (10 sec: 65536.1, 60 sec: 74274.1, 300 sec: 74644.4). Total num frames: 1940520960. Throughput: 0: 73855.7. Samples: 1941607700. Policy #0 lag: (min: 0.0, avg: 13.0, max: 30.0)
[2024-03-13 16:50:08,276][12256] Avg episode reward: [(0, '0.999')]
[2024-03-13 16:50:13,276][12256] Fps is (10 sec: 39321.6, 60 sec: 72090.8, 300 sec: 74200.1). Total num frames: 1940652032. Throughput: 0: 73659.9. Samples: 1942076900. Policy #0 lag: (min: 0.0, avg: 13.0, max: 30.0)
[2024-03-13 16:50:13,276][12256] Avg episode reward: [(0, '1.193')]
[2024-03-13 16:50:18,276][12256] Fps is (10 sec: 39321.4, 60 sec: 69905.0, 300 sec: 73755.8). Total num frames: 1940914176. Throughput: 0: 73813.3. Samples: 1942536400. Policy #0 lag: (min: 0.0, avg: 13.0, max: 30.0)
[2024-03-13 16:50:18,276][12256] Avg episode reward: [(0, '1.284')]
[2024-03-13 16:50:19,475][12483] Updated weights for policy 0, policy_version 14810 (0.0010)
[2024-03-13 16:50:23,276][12256] Fps is (10 sec: 78643.2, 60 sec: 69905.1, 300 sec: 74644.4). Total num frames: 1941438464. Throughput: 0: 73720.1. Samples: 1942761800. Policy #0 lag: (min: 0.0, avg: 7.0, max: 28.0)
[2024-03-13 16:50:23,276][12256] Avg episode reward: [(0, '1.056')]
[2024-03-13 16:50:23,287][12462] Saving /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000014812_1941438464.pth...
[2024-03-13 16:50:23,371][12462] Removing /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000014676_1923612672.pth
[2024-03-13 16:50:28,276][12256] Fps is (10 sec: 131072.5, 60 sec: 78643.2, 300 sec: 75977.3). Total num frames: 1942224896. Throughput: 0: 73924.5. Samples: 1943213600. Policy #0 lag: (min: 0.0, avg: 7.0, max: 28.0)
[2024-03-13 16:50:28,276][12256] Avg episode reward: [(0, '0.882')]
[2024-03-13 16:50:30,920][12483] Updated weights for policy 0, policy_version 14820 (0.0009)
[2024-03-13 16:50:33,276][12256] Fps is (10 sec: 117964.5, 60 sec: 78643.1, 300 sec: 75088.7). Total num frames: 1942618112. Throughput: 0: 73613.3. Samples: 1943647400. Policy #0 lag: (min: 0.0, avg: 10.7, max: 22.0)
[2024-03-13 16:50:33,276][12256] Avg episode reward: [(0, '1.236')]
[2024-03-13 16:50:38,276][12256] Fps is (10 sec: 52429.1, 60 sec: 76458.8, 300 sec: 74200.1). Total num frames: 1942749184. Throughput: 0: 73835.7. Samples: 1943880500. Policy #0 lag: (min: 0.0, avg: 10.7, max: 22.0)
[2024-03-13 16:50:38,276][12256] Avg episode reward: [(0, '1.378')]
[2024-03-13 16:50:43,276][12256] Fps is (10 sec: 26214.6, 60 sec: 69905.1, 300 sec: 72867.2). Total num frames: 1942880256. Throughput: 0: 74235.6. Samples: 1944332700. Policy #0 lag: (min: 0.0, avg: 10.7, max: 22.0)
[2024-03-13 16:50:43,276][12256] Avg episode reward: [(0, '0.528')]
[2024-03-13 16:50:48,276][12256] Fps is (10 sec: 65535.7, 60 sec: 72089.6, 300 sec: 74200.1). Total num frames: 1943404544. Throughput: 0: 75646.7. Samples: 1944802700. Policy #0 lag: (min: 0.0, avg: 9.9, max: 30.0)
[2024-03-13 16:50:48,276][12256] Avg episode reward: [(0, '1.319')]
[2024-03-13 16:50:52,212][12483] Updated weights for policy 0, policy_version 14830 (0.0009)
[2024-03-13 16:50:53,276][12256] Fps is (10 sec: 117964.4, 60 sec: 76458.7, 300 sec: 75533.0). Total num frames: 1944059904. Throughput: 0: 76157.7. Samples: 1945034800. Policy #0 lag: (min: 0.0, avg: 9.9, max: 30.0)
[2024-03-13 16:50:53,276][12256] Avg episode reward: [(0, '0.675')]
[2024-03-13 16:50:58,276][12256] Fps is (10 sec: 91749.9, 60 sec: 74274.1, 300 sec: 75088.7). Total num frames: 1944322048. Throughput: 0: 75728.8. Samples: 1945484700. Policy #0 lag: (min: 0.0, avg: 9.8, max: 22.0)
[2024-03-13 16:50:58,277][12256] Avg episode reward: [(0, '0.789')]
[2024-03-13 16:51:03,276][12256] Fps is (10 sec: 65535.2, 60 sec: 74274.0, 300 sec: 74644.4). Total num frames: 1944715264. Throughput: 0: 75355.4. Samples: 1945927400. Policy #0 lag: (min: 0.0, avg: 9.8, max: 22.0)
[2024-03-13 16:51:03,277][12256] Avg episode reward: [(0, '0.994')]
[2024-03-13 16:51:08,276][12256] Fps is (10 sec: 52428.9, 60 sec: 72089.6, 300 sec: 74200.1). Total num frames: 1944846336. Throughput: 0: 75455.5. Samples: 1946157300. Policy #0 lag: (min: 0.0, avg: 9.8, max: 22.0)
[2024-03-13 16:51:08,276][12256] Avg episode reward: [(0, '1.207')]
[2024-03-13 16:51:10,421][12483] Updated weights for policy 0, policy_version 14840 (0.0013)
[2024-03-13 16:51:13,276][12256] Fps is (10 sec: 52429.7, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1945239552. Throughput: 0: 75531.2. Samples: 1946612500. Policy #0 lag: (min: 0.0, avg: 11.4, max: 31.0)
[2024-03-13 16:51:13,276][12256] Avg episode reward: [(0, '1.289')]
[2024-03-13 16:51:18,276][12256] Fps is (10 sec: 91750.6, 60 sec: 80827.8, 300 sec: 75088.7). Total num frames: 1945763840. Throughput: 0: 76080.1. Samples: 1947071000. Policy #0 lag: (min: 0.0, avg: 11.4, max: 31.0)
[2024-03-13 16:51:18,276][12256] Avg episode reward: [(0, '0.873')]
[2024-03-13 16:51:23,276][12256] Fps is (10 sec: 104857.4, 60 sec: 80827.8, 300 sec: 75977.3). Total num frames: 1946288128. Throughput: 0: 75884.4. Samples: 1947295300. Policy #0 lag: (min: 0.0, avg: 11.1, max: 25.0)
[2024-03-13 16:51:23,276][12256] Avg episode reward: [(0, '1.002')]
[2024-03-13 16:51:24,641][12483] Updated weights for policy 0, policy_version 14850 (0.0009)
[2024-03-13 16:51:28,276][12256] Fps is (10 sec: 91750.6, 60 sec: 74274.2, 300 sec: 75977.3). Total num frames: 1946681344. Throughput: 0: 76097.8. Samples: 1947757100. Policy #0 lag: (min: 0.0, avg: 11.1, max: 25.0)
[2024-03-13 16:51:28,276][12256] Avg episode reward: [(0, '1.002')]
[2024-03-13 16:51:33,276][12256] Fps is (10 sec: 52428.1, 60 sec: 69905.0, 300 sec: 74644.4). Total num frames: 1946812416. Throughput: 0: 75768.7. Samples: 1948212300. Policy #0 lag: (min: 0.0, avg: 11.1, max: 25.0)
[2024-03-13 16:51:33,277][12256] Avg episode reward: [(0, '1.055')]
[2024-03-13 16:51:38,276][12256] Fps is (10 sec: 65536.0, 60 sec: 76458.6, 300 sec: 74644.4). Total num frames: 1947336704. Throughput: 0: 75568.9. Samples: 1948435400. Policy #0 lag: (min: 0.0, avg: 11.0, max: 25.0)
[2024-03-13 16:51:38,276][12256] Avg episode reward: [(0, '1.338')]
[2024-03-13 16:51:43,276][12256] Fps is (10 sec: 78644.0, 60 sec: 78643.2, 300 sec: 74200.1). Total num frames: 1947598848. Throughput: 0: 75968.9. Samples: 1948903300. Policy #0 lag: (min: 0.0, avg: 11.0, max: 25.0)
[2024-03-13 16:51:43,276][12256] Avg episode reward: [(0, '1.173')]
[2024-03-13 16:51:46,699][12483] Updated weights for policy 0, policy_version 14860 (0.0009)
[2024-03-13 16:51:48,276][12256] Fps is (10 sec: 39321.7, 60 sec: 72089.6, 300 sec: 73311.5). Total num frames: 1947729920. Throughput: 0: 76222.5. Samples: 1949357400. Policy #0 lag: (min: 0.0, avg: 8.1, max: 34.0)
[2024-03-13 16:51:48,276][12256] Avg episode reward: [(0, '1.540')]
[2024-03-13 16:51:48,277][12462] Saving new best policy, reward=1.540!
[2024-03-13 16:51:53,276][12256] Fps is (10 sec: 65535.8, 60 sec: 69905.0, 300 sec: 74644.4). Total num frames: 1948254208. Throughput: 0: 75931.1. Samples: 1949574200. Policy #0 lag: (min: 0.0, avg: 8.1, max: 34.0)
[2024-03-13 16:51:53,276][12256] Avg episode reward: [(0, '1.310')]
[2024-03-13 16:51:58,276][12256] Fps is (10 sec: 91749.5, 60 sec: 72089.6, 300 sec: 75088.7). Total num frames: 1948647424. Throughput: 0: 74975.4. Samples: 1949986400. Policy #0 lag: (min: 0.0, avg: 8.5, max: 20.0)
[2024-03-13 16:51:58,277][12256] Avg episode reward: [(0, '1.177')]
[2024-03-13 16:52:03,276][12256] Fps is (10 sec: 65535.9, 60 sec: 69905.1, 300 sec: 74644.4). Total num frames: 1948909568. Throughput: 0: 73639.9. Samples: 1950384800. Policy #0 lag: (min: 0.0, avg: 8.5, max: 20.0)
[2024-03-13 16:52:03,277][12256] Avg episode reward: [(0, '0.551')]
[2024-03-13 16:52:04,084][12483] Updated weights for policy 0, policy_version 14870 (0.0009)
[2024-03-13 16:52:08,276][12256] Fps is (10 sec: 78643.3, 60 sec: 76458.6, 300 sec: 74644.4). Total num frames: 1949433856. Throughput: 0: 73144.4. Samples: 1950586800. Policy #0 lag: (min: 0.0, avg: 8.5, max: 20.0)
[2024-03-13 16:52:08,276][12256] Avg episode reward: [(0, '1.033')]
[2024-03-13 16:52:13,276][12256] Fps is (10 sec: 91750.9, 60 sec: 76458.6, 300 sec: 74644.4). Total num frames: 1949827072. Throughput: 0: 72206.6. Samples: 1951006400. Policy #0 lag: (min: 0.0, avg: 10.5, max: 19.0)
[2024-03-13 16:52:13,276][12256] Avg episode reward: [(0, '1.162')]
[2024-03-13 16:52:18,276][12256] Fps is (10 sec: 65536.4, 60 sec: 72089.6, 300 sec: 73755.8). Total num frames: 1950089216. Throughput: 0: 71944.6. Samples: 1951449800. Policy #0 lag: (min: 0.0, avg: 10.5, max: 19.0)
[2024-03-13 16:52:18,276][12256] Avg episode reward: [(0, '1.230')]
[2024-03-13 16:52:21,339][12483] Updated weights for policy 0, policy_version 14880 (0.0009)
[2024-03-13 16:52:23,276][12256] Fps is (10 sec: 65535.9, 60 sec: 69905.0, 300 sec: 74200.1). Total num frames: 1950482432. Throughput: 0: 71899.9. Samples: 1951670900. Policy #0 lag: (min: 0.0, avg: 10.0, max: 24.0)
[2024-03-13 16:52:23,276][12256] Avg episode reward: [(0, '0.993')]
[2024-03-13 16:52:23,286][12462] Saving /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000014881_1950482432.pth...
[2024-03-13 16:52:23,412][12462] Removing /workspace/metta/train_dir/p2.a100.batch.17.lr.e3/checkpoint_p0/checkpoint_000014745_1932656640.pth
[2024-03-13 16:52:28,276][12256] Fps is (10 sec: 78643.0, 60 sec: 69905.0, 300 sec: 74200.1). Total num frames: 1950875648. Throughput: 0: 71608.9. Samples: 1952125700. Policy #0 lag: (min: 0.0, avg: 10.0, max: 24.0)
[2024-03-13 16:52:28,276][12256] Avg episode reward: [(0, '1.037')]
[2024-03-13 16:52:33,276][12256] Fps is (10 sec: 65535.4, 60 sec: 72089.6, 300 sec: 74644.4). Total num frames: 1951137792. Throughput: 0: 71857.5. Samples: 1952591000. Policy #0 lag: (min: 0.0, avg: 8.3, max: 28.0)
[2024-03-13 16:52:33,277][12256] Avg episode reward: [(0, '0.505')]
[2024-03-13 16:52:38,276][12256] Fps is (10 sec: 65536.0, 60 sec: 69905.0, 300 sec: 74200.1). Total num frames: 1951531008. Throughput: 0: 72142.3. Samples: 1952820600. Policy #0 lag: (min: 0.0, avg: 8.3, max: 28.0)
[2024-03-13 16:52:38,276][12256] Avg episode reward: [(0, '0.915')]
[2024-03-13 16:52:39,050][12483] Updated weights for policy 0, policy_version 14890 (0.0013)
[2024-03-13 16:52:43,276][12256] Fps is (10 sec: 65536.9, 60 sec: 69905.1, 300 sec: 73755.8). Total num frames: 1951793152. Throughput: 0: 73166.8. Samples: 1953278900. Policy #0 lag: (min: 0.0, avg: 8.3, max: 28.0)
[2024-03-13 16:52:43,276][12256] Avg episode reward: [(0, '0.915')]
[2024-03-13 16:52:48,276][12256] Fps is (10 sec: 78642.8, 60 sec: 76458.5, 300 sec: 73755.8). Total num frames: 1952317440. Throughput: 0: 73968.9. Samples: 1953713400. Policy #0 lag: (min: 0.0, avg: 9.7, max: 24.0)
[2024-03-13 16:52:48,276][12256] Avg episode reward: [(0, '0.643')]
[2024-03-13 16:52:53,276][12256] Fps is (10 sec: 91749.6, 60 sec: 74274.1, 300 sec: 74200.1). Total num frames: 1952710656. Throughput: 0: 74326.6. Samples: 1953931500. Policy #0 lag: (min: 0.0, avg: 9.7, max: 24.0)
[2024-03-13 16:52:53,276][12256] Avg episode reward: [(0, '1.403')]
[2024-03-13 16:52:54,631][12483] Updated weights for policy 0, policy_version 14900 (0.0021)
[2024-03-13 16:52:58,276][12256] Fps is (10 sec: 91750.9, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1953234944. Throughput: 0: 74960.0. Samples: 1954379600. Policy #0 lag: (min: 0.0, avg: 10.4, max: 29.0)
[2024-03-13 16:52:58,276][12256] Avg episode reward: [(0, '1.263')]
[2024-03-13 16:53:03,276][12256] Fps is (10 sec: 78643.7, 60 sec: 76458.7, 300 sec: 74200.1). Total num frames: 1953497088. Throughput: 0: 75157.7. Samples: 1954831900. Policy #0 lag: (min: 0.0, avg: 10.4, max: 29.0)
[2024-03-13 16:53:03,276][12256] Avg episode reward: [(0, '0.709')]
[2024-03-13 16:53:08,276][12256] Fps is (10 sec: 52428.9, 60 sec: 72089.7, 300 sec: 73755.8). Total num frames: 1953759232. Throughput: 0: 75291.2. Samples: 1955059000. Policy #0 lag: (min: 0.0, avg: 7.1, max: 19.0)
[2024-03-13 16:53:08,276][12256] Avg episode reward: [(0, '0.520')]
[2024-03-13 16:53:13,276][12256] Fps is (10 sec: 52428.5, 60 sec: 69905.0, 300 sec: 73311.4). Total num frames: 1954021376. Throughput: 0: 75148.8. Samples: 1955507400. Policy #0 lag: (min: 0.0, avg: 7.1, max: 19.0)
[2024-03-13 16:53:13,277][12256] Avg episode reward: [(0, '1.338')]
[2024-03-13 16:53:13,870][12483] Updated weights for policy 0, policy_version 14910 (0.0009)
[2024-03-13 16:53:18,276][12256] Fps is (10 sec: 91750.2, 60 sec: 76458.6, 300 sec: 74644.4). Total num frames: 1954676736. Throughput: 0: 75071.3. Samples: 1955969200. Policy #0 lag: (min: 0.0, avg: 7.1, max: 19.0)
[2024-03-13 16:53:18,276][12256] Avg episode reward: [(0, '0.531')]
[2024-03-13 16:53:23,276][12256] Fps is (10 sec: 117965.1, 60 sec: 78643.2, 300 sec: 75533.0). Total num frames: 1955201024. Throughput: 0: 75024.4. Samples: 1956196700. Policy #0 lag: (min: 0.0, avg: 13.2, max: 30.0)
[2024-03-13 16:53:23,276][12256] Avg episode reward: [(0, '1.012')]
[2024-03-13 16:53:28,276][12256] Fps is (10 sec: 78643.2, 60 sec: 76458.7, 300 sec: 75088.7). Total num frames: 1955463168. Throughput: 0: 74997.7. Samples: 1956653800. Policy #0 lag: (min: 0.0, avg: 13.2, max: 30.0)
[2024-03-13 16:53:28,276][12256] Avg episode reward: [(0, '1.005')]
[2024-03-13 16:53:31,970][12483] Updated weights for policy 0, policy_version 14920 (0.0009)
[2024-03-13 16:53:33,276][12256] Fps is (10 sec: 52428.9, 60 sec: 76458.8, 300 sec: 74644.4). Total num frames: 1955725312. Throughput: 0: 75442.3. Samples: 1957108300. Policy #0 lag: (min: 0.0, avg: 10.7, max: 27.0)
[2024-03-13 16:53:33,276][12256] Avg episode reward: [(0, '0.574')]
[2024-03-13 16:53:38,276][12256] Fps is (10 sec: 65536.1, 60 sec: 76458.7, 300 sec: 74644.4). Total num frames: 1956118528. Throughput: 0: 75395.7. Samples: 1957324300. Policy #0 lag: (min: 0.0, avg: 10.7, max: 27.0)
